created_at,id_str,full_text,retweet_count,favorite_count,user.name,user.followers_count,Name,Link,State,Party,User_Name,Senate,days_old,mean_rt,viral,url,text
2022-03-30,1509184543932268551,"Under President Biden, America is taking unprecedented steps to hold Russia accountable:
✅ $13.6 billion in support for Ukraine
✅ Revoke permanent normal trade relations from Russia
✅ Reauthorize and strengthen the Global Magnitsky Human Rights Accountability Act",1,6,Rep. Alma Adams,28132,"Adams, Alma",https://twitter.com/RepAdams,NC,D,RepAdams,0,16 days,3.6666666666666665,0,https://twitter.com/twitter/status/1509184543932268551,under president biden  america is taking unprecedented steps to hold russia accountable          billion in support for ukraine   revoke permanent normal trade relations from russia   reauthorize and strengthen the global magnitsky human rights accountability act
2022-03-16,1504204222908280836,"President Zelenskyy called on Congress to act this morning, specifically imploring us that ‘More packages of aggressive sanctions are needed every week until the Russian military machine stops.’ I’m proud to answer that call. #UkraineUnderAttack https://t.co/W2wwylzm7O",7,18,Rep. Alma Adams,28132,"Adams, Alma",https://twitter.com/RepAdams,NC,D,RepAdams,0,30 days,3.6666666666666665,0,https://twitter.com/twitter/status/1504204222908280836,president zelenskyy called on congress to act this morning  specifically imploring us that  more packages of aggressive sanctions are needed every week until the russian military machine stops   i m proud to answer that call   ukraineunderattack 
2022-03-16,1504157460902432769,"Tomorrow, I'm joining @FSCDems and Committee Republicans to pass legislation to further isolate Russia and support President Zelenskyy and the people of Ukraine. https://t.co/twcDjYGnwR",3,3,Rep. Alma Adams,28132,"Adams, Alma",https://twitter.com/RepAdams,NC,D,RepAdams,0,30 days,3.6666666666666665,0,https://twitter.com/twitter/status/1504157460902432769,tomorrow  i m joining  fscdems and committee republicans to pass legislation to further isolate russia and support president zelenskyy and the people of ukraine  
2022-04-02,1510286182382555136,"Coming from two nations, neither of which were created by democracy, this is outlandish. Beijing has refused to condemn Russia’s invasion of Ukraine, and with this alliance, the United States needs to remain vigilant in its dealings with these autocratic, totalitarian nations. https://t.co/R8ixKyeEDy",2,2,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,13 days,21.09090909090909,0,https://twitter.com/twitter/status/1510286182382555136,coming from two nations  neither of which were created by democracy  this is outlandish  beijing has refused to condemn russia s invasion of ukraine  and with this alliance  the united states needs to remain vigilant in its dealings with these autocratic  totalitarian nations  
2022-03-28,1508534978996584451,"On Monday, Ukraine recaptured the city of Trostyanets and today the city of Irpin outside of Kyiv. The Ukrainian people surprised Putin with their resilience and continue to push back on his brutal attempt to bring back Soviet-style control to the region. https://t.co/2rg7ZJJNyC",1,4,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,18 days,21.09090909090909,0,https://twitter.com/twitter/status/1508534978996584451,on monday  ukraine recaptured the city of trostyanets and today the city of irpin outside of kyiv  the ukrainian people surprised putin with their resilience and continue to push back on his brutal attempt to bring back soviet style control to the region  
2022-03-23,1506647730730450953,I have joined my fellow co-chairs of the Congressional Coalition on Adoption in penning a letter to U.S. Secretary of State Anthony Blinken advocating for the approximate 300 Ukrainian children who are currently engaged in the adoption process with American families. https://t.co/nm92AXrYST,4,40,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,23 days,21.09090909090909,0,https://twitter.com/twitter/status/1506647730730450953,i have joined my fellow co chairs of the congressional coalition on adoption in penning a letter to u s  secretary of state anthony blinken advocating for the approximate     ukrainian children who are currently engaged in the adoption process with american families  
2022-03-16,1504092310543474691,"It was good to hear from President Zelensky in his address to Congress this morning.  And afterward, I also got a chance to speak to Ukraine's Ambassador to the U.S., Oksana Markarova. https://t.co/x9LSeP4cmY",2,14,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,30 days,21.09090909090909,0,https://twitter.com/twitter/status/1504092310543474691,it was good to hear from president zelensky in his address to congress this morning   and afterward  i also got a chance to speak to ukraine s ambassador to the u s   oksana markarova  
2022-03-09,1501591240000909324,Putin does not care if he kills or hurts children. It’s just another day at the office for him. Ukraine: Russian strike hits hospital (from @AP) https://t.co/BylWywxjSN,193,243,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,37 days,21.09090909090909,1,https://twitter.com/twitter/status/1501591240000909324,putin does not care if he kills or hurts children  it s just another day at the office for him  ukraine  russian strike hits hospital  from  ap  
2022-03-06,1500606810373431296,"Putin has shut down any media that highlights the atrocities he has committed against Ukraine. The people of Russia do not have the freedom of speech or protest, and now they will be hidden from seeing the true nature of what their leader is doing to innocent, sovereign people. https://t.co/pohKjPCr8M",8,17,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,40 days,21.09090909090909,0,https://twitter.com/twitter/status/1500606810373431296,putin has shut down any media that highlights the atrocities he has committed against ukraine  the people of russia do not have the freedom of speech or protest  and now they will be hidden from seeing the true nature of what their leader is doing to innocent  sovereign people  
2022-03-02,1498860025284071424,I fully support our efforts to help the people of Ukraine. But I'm disappointed the President did not address our own defense needs with increased spending to address the new threats from Russia and China.,5,12,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,44 days,21.09090909090909,0,https://twitter.com/twitter/status/1498860025284071424,i fully support our efforts to help the people of ukraine  but i m disappointed the president did not address our own defense needs with increased spending to address the new threats from russia and china 
2022-03-02,1498844932626341890,"When I was in Lithuania last week, they were very concerned Putin would not stop at Ukraine, but would come after them as well.",6,5,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,44 days,21.09090909090909,0,https://twitter.com/twitter/status/1498844932626341890,when i was in lithuania last week  they were very concerned putin would not stop at ukraine  but would come after them as well 
2022-03-02,1498843942103797761,"With the situation in Ukraine, and Putin's actions, I'm hoping to hear the President talk about increasing military defense spending.",4,7,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,44 days,21.09090909090909,0,https://twitter.com/twitter/status/1498843942103797761,with the situation in ukraine  and putin s actions  i m hoping to hear the president talk about increasing military defense spending 
2022-03-02,1498843297846116352,I'm proud to stand with the Ukrainian people.,4,11,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,44 days,21.09090909090909,0,https://twitter.com/twitter/status/1498843297846116352,i m proud to stand with the ukrainian people 
2022-02-24,1496692237991829504,I’m sending my prayers to the people of Ukraine.,3,17,Robert Aderholt,31563,"Aderholt, Robert",https://twitter.com/Robert_Aderholt,AL,R,Robert_Aderholt,0,50 days,21.09090909090909,0,https://twitter.com/twitter/status/1496692237991829504,i m sending my prayers to the people of ukraine 
2022-02-24,1496943238133198849,Russia's invasion of Ukraine is shocking and despicable. Putin must be held accountable for his aggression and I support the Biden-Harris administration’s efforts to rally the international community around escalating sanctions.,14,120,Rep. Pete Aguilar,22747,"Aguilar, Pete",https://twitter.com/RepPeteAguilar,CA,D,RepPeteAguilar,0,50 days,14.0,0,https://twitter.com/twitter/status/1496943238133198849,russia s invasion of ukraine is shocking and despicable  putin must be held accountable for his aggression and i support the biden harris administration s efforts to rally the international community around escalating sanctions 
2022-03-16,1504093454850220035,Powerful speech from President Zelensky. We must continue to support Ukraine as they defend themselves against Russia’s unjustified attacks!,3,11,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,30 days,2.7777777777777777,0,https://twitter.com/twitter/status/1504093454850220035,powerful speech from president zelensky  we must continue to support ukraine as they defend themselves against russia s unjustified attacks 
2022-03-14,1503466132673552385,"This Sunday I had the honor of joining several #GA12 community leaders in a prayer service for Ukraine. We must continue lifting up the people of Ukraine, children, political leaders, &amp; military in prayer. We also pray that Russian troops lay down their weapons and end this war. https://t.co/EYxbNqStoN",1,0,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,32 days,2.7777777777777777,0,https://twitter.com/twitter/status/1503466132673552385,this sunday i had the honor of joining several  ga   community leaders in a prayer service for ukraine  we must continue lifting up the people of ukraine  children  political leaders   amp  military in prayer  we also pray that russian troops lay down their weapons and end this war  
2022-03-03,1499457166922727429,"ICYMI: I held a #GA12 telephone town hall Tuesday to answer questions and provide an update on Russia’s war against Ukraine, the crisis at our border, the threat posed by China, and more. For those who were unable to participate, here are some highlights: https://t.co/HazJKiAZYA https://t.co/BeyRBADNYw",0,3,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,43 days,2.7777777777777777,0,https://twitter.com/twitter/status/1499457166922727429,icymi  i held a  ga   telephone town hall tuesday to answer questions and provide an update on russia s war against ukraine  the crisis at our border  the threat posed by china  and more  for those who were unable to participate  here are some highlights   
2022-03-01,1498778568226136065,Proud to stand with members from both sides of the aisle in support of #Ukraine. https://t.co/bHrHWI5GFo,4,10,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,45 days,2.7777777777777777,0,https://twitter.com/twitter/status/1498778568226136065,proud to stand with members from both sides of the aisle in support of  ukraine  
2022-02-28,1498393413238022152,"ICYMI: I joined National Report on @Newsmax this morning to discuss why we must stand with #Ukraine, more aggressively target Russia’s energy sector, and rebuild America’s energy independence. https://t.co/LGcDDwRAQX",1,3,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,46 days,2.7777777777777777,0,https://twitter.com/twitter/status/1498393413238022152,icymi  i joined national report on  newsmax this morning to discuss why we must stand with  ukraine  more aggressively target russia s energy sector  and rebuild america s energy independence  
2022-02-24,1496993318097629187,"The additional sanctions Biden announced today are weak, &amp; even he admitted that Putin remains undeterred as he continues his full scale war against Ukraine. We must demonstrate American resolve with our allies &amp; show the world that 🇺🇸 stands with 🇺🇦 defending their sovereignty.",7,23,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,50 days,2.7777777777777777,1,https://twitter.com/twitter/status/1496993318097629187,the additional sanctions biden announced today are weak   amp  even he admitted that putin remains undeterred as he continues his full scale war against ukraine  we must demonstrate american resolve with our allies  amp  show the world that    stands with    defending their sovereignty 
2022-02-24,1496968882363539456,🎙On the air with Austin Rhodes discussing Russia’s war against Ukraine and the need for American energy independence. https://t.co/BLPKcvYypt,1,7,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,50 days,2.7777777777777777,0,https://twitter.com/twitter/status/1496968882363539456, on the air with austin rhodes discussing russia s war against ukraine and the need for american energy independence  
2022-02-24,1496820992877944835,"Please join Robin and I in praying for #Ukraine.

Putin’s unjustified invasion must be met with swift consequences.",6,13,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,50 days,2.7777777777777777,1,https://twitter.com/twitter/status/1496820992877944835,please join robin and i in praying for  ukraine   putin s unjustified invasion must be met with swift consequences 
2022-01-20,1484282855203254272,"President Biden may refuse to send a clear message to Russia, but I’m proud the #USSGeorgia is! We will not sit idly by and allow Putin to invade our ally Ukraine.
https://t.co/jbLKgu7wD1",2,6,Rick W. Allen,25930,"Allen, Rick",https://twitter.com/RepRickAllen,GA,R,RepRickAllen,0,85 days,2.7777777777777777,0,https://twitter.com/twitter/status/1484282855203254272,president biden may refuse to send a clear message to russia  but i m proud the  ussgeorgia is  we will not sit idly by and allow putin to invade our ally ukraine  
2022-04-11,1513577173097005058,"As many of us noted for months, Putin’s unprovoked invasion of Ukraine is a strategic failure for Russia. It strengthened our existing alliances and the resolve of free people everywhere.

Finland and Sweden would be welcome additions to NATO. https://t.co/UHoYRRSizp",8,29,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,4 days,11.368421052631579,0,https://twitter.com/twitter/status/1513577173097005058,as many of us noted for months  putin s unprovoked invasion of ukraine is a strategic failure for russia  it strengthened our existing alliances and the resolve of free people everywhere   finland and sweden would be welcome additions to nato  
2022-04-08,1512484329187913728,My heart goes out to the Ukrainian people who are facing increasing indiscriminate attacks. The US must continue to unite our allies in punishing Russia for these war crimes and providing aid to Ukraine so they can continue to defend themselves. https://t.co/CPQ7YZXL3l,9,40,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,7 days,11.368421052631579,0,https://twitter.com/twitter/status/1512484329187913728,my heart goes out to the ukrainian people who are facing increasing indiscriminate attacks  the us must continue to unite our allies in punishing russia for these war crimes and providing aid to ukraine so they can continue to defend themselves  
2022-04-06,1511826080734322688,"The atrocities perpetrated by Russian troops in Bucha, Mariupol and across Ukraine cannot go without swift and severe punishment. These new sanctions will ensure the US alongside our allies are making it as punishing as ever for Putin to continue his war. https://t.co/w75UUKibZP",15,32,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,9 days,11.368421052631579,0,https://twitter.com/twitter/status/1511826080734322688,the atrocities perpetrated by russian troops in bucha  mariupol and across ukraine cannot go without swift and severe punishment  these new sanctions will ensure the us alongside our allies are making it as punishing as ever for putin to continue his war  
2022-04-03,1510634118295478281,The images coming out of the liberated areas of Ukraine are shocking and appear to show clear evidence of widespread war crimes committed by Russian forces. In addition to the many reports of sexual violence it’s clear that this army has followed its leader into barbarism.,20,60,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,12 days,11.368421052631579,0,https://twitter.com/twitter/status/1510634118295478281,the images coming out of the liberated areas of ukraine are shocking and appear to show clear evidence of widespread war crimes committed by russian forces  in addition to the many reports of sexual violence it s clear that this army has followed its leader into barbarism 
2022-03-31,1509674401905610756,It’s critical we continue to cooperate with our EU allies in the face of Putin’s unprovoked war against Ukraine. Today I met with Austrian Ambassador to the US @martinoweiss and Austrian MP @HBrandstaetter to discuss US-Austria relations and our work to secure the region. https://t.co/pFkyFjYcjk,12,59,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,15 days,11.368421052631579,0,https://twitter.com/twitter/status/1509674401905610756,it s critical we continue to cooperate with our eu allies in the face of putin s unprovoked war against ukraine  today i met with austrian ambassador to the us  martinoweiss and austrian mp  hbrandstaetter to discuss us austria relations and our work to secure the region  
2022-03-30,1509301330615144455,"I just left a briefing on Ukraine. It's clear the assistance the Biden Administration provided has helped them withstand Putin's unprovoked invasion. This includes $1.35 billion in security assistance and $1 billion in humanitarian aid.

We must continue to #StandWithUkraine.",19,47,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,16 days,11.368421052631579,0,https://twitter.com/twitter/status/1509301330615144455,i just left a briefing on ukraine  it s clear the assistance the biden administration provided has helped them withstand putin s unprovoked invasion  this includes       billion in security assistance and    billion in humanitarian aid   we must continue to  standwithukraine 
2022-03-27,1508135411821993986,"I will always work in Congress to deliver results for North Texas — whether it’s our bipartisan work to stand with Ukraine and punish Putin, or fighting to lower the cost of health care and prescription drugs.

Watch my interview with @gromerjeffers and @JulieFineNBC5 on @NBCDFW. https://t.co/UNYEuC7YYS",7,28,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,19 days,11.368421052631579,0,https://twitter.com/twitter/status/1508135411821993986,i will always work in congress to deliver results for north texas   whether it s our bipartisan work to stand with ukraine and punish putin  or fighting to lower the cost of health care and prescription drugs   watch my interview with  gromerjeffers and  juliefinenbc  on  nbcdfw  
2022-03-25,1507447226817253397,"Thanks to President Biden’s strong leadership, we’ve been able to unite our allies in sanctions against Russia that are tough and punishing. And we remain united with the Ukrainian people against Putin’s unprovoked and unjustified war of choice. https://t.co/Qg1KrSi7s0",15,51,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,21 days,11.368421052631579,0,https://twitter.com/twitter/status/1507447226817253397,thanks to president biden s strong leadership  we ve been able to unite our allies in sanctions against russia that are tough and punishing  and we remain united with the ukrainian people against putin s unprovoked and unjustified war of choice  
2022-03-22,1506405365927321600,"Protecting democracies from attacks by their autocratic neighbors is not a partisan issue. This is an example of how the US is united in aiding the Ukrainian people in defense of their democracy and freedom.
https://t.co/tV3TI42rY0",6,16,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,24 days,11.368421052631579,0,https://twitter.com/twitter/status/1506405365927321600,protecting democracies from attacks by their autocratic neighbors is not a partisan issue  this is an example of how the us is united in aiding the ukrainian people in defense of their democracy and freedom  
2022-03-22,1506396587559460876,"Thanks to the @gmfus for inviting me to join with Polish members of parliament and Ukrainian MP @marianabezuhla. Proud to share the American perspective on our US alliance with Poland, and our mutual support for the Ukrainian people. https://t.co/wcV6V5dRep",5,13,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,24 days,11.368421052631579,0,https://twitter.com/twitter/status/1506396587559460876,thanks to the  gmfus for inviting me to join with polish members of parliament and ukrainian mp  marianabezuhla  proud to share the american perspective on our us alliance with poland  and our mutual support for the ukrainian people  
2022-03-17,1504550061384081411,"By revoking the trade statuses of Russia and Belarus, Congress today once again took bipartisan action to further isolate Russia from global markets and punish Putin for his unjustified and unprovoked war in Ukraine.

The U.S. Congress stands united with the people of Ukraine.",13,46,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,29 days,11.368421052631579,0,https://twitter.com/twitter/status/1504550061384081411,by revoking the trade statuses of russia and belarus  congress today once again took bipartisan action to further isolate russia from global markets and punish putin for his unjustified and unprovoked war in ukraine   the u s  congress stands united with the people of ukraine 
2022-03-16,1504104626576146432,America stands with Ukraine in its fight for peace and it was an honor to hear from @ZelenskyyUa directly today in Congress. https://t.co/CNxWWWBH8B,9,75,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,30 days,11.368421052631579,0,https://twitter.com/twitter/status/1504104626576146432,america stands with ukraine in its fight for peace and it was an honor to hear from  zelenskyyua directly today in congress  
2022-03-15,1503838448897069056,Thanks to @USGLC for hosting a conversation on the crisis in Ukraine with @RepSpartz and I. I’m honored to join her and highlight the bipartisan support for Ukraine in Congress. We stand united in doing all we can to help Ukraine. https://t.co/sjvGPxHl0E,3,19,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,31 days,11.368421052631579,0,https://twitter.com/twitter/status/1503838448897069056,thanks to  usglc for hosting a conversation on the crisis in ukraine with  repspartz and i  i m honored to join her and highlight the bipartisan support for ukraine in congress  we stand united in doing all we can to help ukraine  
2022-03-10,1501924644739325966,"Russia should be an international pariah and combined with the actions of @POTUS, we will ensure that the US no longer subsidizes Putin’s unprovoked and unjustified war against Ukraine. Proud to vote for this bipartisan bill to ban Russian energy imports. https://t.co/ermVPngmj6",8,30,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,36 days,11.368421052631579,0,https://twitter.com/twitter/status/1501924644739325966,russia should be an international pariah and combined with the actions of  potus  we will ensure that the us no longer subsidizes putin s unprovoked and unjustified war against ukraine  proud to vote for this bipartisan bill to ban russian energy imports  
2022-03-07,1500843540502437888,"I know the images coming out of Ukraine are heartbreaking but overall Russia is losing. Putin has made two enormous strategic errors.

First, he thought he could exploit divisions in the West and NATO. Instead, he has reinvigorated NATO and the EU more than any time in decades.",9,72,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,39 days,11.368421052631579,0,https://twitter.com/twitter/status/1500843540502437888,i know the images coming out of ukraine are heartbreaking but overall russia is losing  putin has made two enormous strategic errors   first  he thought he could exploit divisions in the west and nato  instead  he has reinvigorated nato and the eu more than any time in decades 
2022-03-05,1500138665053507595,"Despite everything they face, @ZelenskyyUa and the people of Ukraine are steadfast in their fight to protect their democracy.

Honored to join a briefing with the President and @OMarkarova to discuss how Congress can help further punish Putin and help Ukraine defend itself. 🇺🇦🇺🇸 https://t.co/Ayv4bZMiyI",17,117,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,41 days,11.368421052631579,0,https://twitter.com/twitter/status/1500138665053507595,despite everything they face   zelenskyyua and the people of ukraine are steadfast in their fight to protect their democracy   honored to join a briefing with the president and  omarkarova to discuss how congress can help further punish putin and help ukraine defend itself       
2022-03-03,1499172709049286658,#StandWithUkraine https://t.co/RPskjJkCEz,13,58,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,43 days,11.368421052631579,0,https://twitter.com/twitter/status/1499172709049286658, standwithukraine 
2022-03-02,1499117999323762690,"When I was in Ukraine I met people who today, despite facing a ruthless enemy, are waging an inspiring campaign to save their democracy.
 
Congress is united and we stand with the people of Ukraine and their fight for their democracy. #StandWithUkraine https://t.co/BVadj2huJz",18,86,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,44 days,11.368421052631579,0,https://twitter.com/twitter/status/1499117999323762690,when i was in ukraine i met people who today  despite facing a ruthless enemy  are waging an inspiring campaign to save their democracy    congress is united and we stand with the people of ukraine and their fight for their democracy   standwithukraine 
2022-03-02,1498858914166841344,"We at @TheBlackCaucus know implicitly that you cannot take freedoms for granted &amp; that democracy is precious and worth fighting for.

To the people of Ukraine, we stand with you in your fight against a murderous dictator trying to destroy your democracy. #CBCxSOTU",10,56,Rep. Colin Allred,45806,"Allred, Colin",https://twitter.com/RepColinAllred,TX,D,RepColinAllred,0,44 days,11.368421052631579,0,https://twitter.com/twitter/status/1498858914166841344,we at  theblackcaucus know implicitly that you cannot take freedoms for granted  amp  that democracy is precious and worth fighting for   to the people of ukraine  we stand with you in your fight against a murderous dictator trying to destroy your democracy   cbcxsotu
2022-02-22,1496249881375215619,"My statement on the crisis in Ukraine and the Biden Administration's failed progressive agenda ⬇️
https://t.co/5DtxbseLoe https://t.co/jf7OCi0Trm",7,24,RepMarkAmodei,16204,"Amodei, Mark",https://twitter.com/MarkAmodeiNV2,NV,R,MarkAmodeiNV2,0,52 days,4.0,0,https://twitter.com/twitter/status/1496249881375215619,my statement on the crisis in ukraine and the biden administration s failed progressive agenda     
2022-02-22,1496225887649472517,"I'll be joining @thedanmasonshow on @NewsTalk780KOH today at 3 PM PT (6 PM ET) to discuss a range of issues, including the Ukraine crisis, inflation, coronavirus mandates, and the federal budget.

Tune in ⬇️
https://t.co/d1r6GMfO4e",1,4,RepMarkAmodei,16204,"Amodei, Mark",https://twitter.com/MarkAmodeiNV2,NV,R,MarkAmodeiNV2,0,52 days,4.0,0,https://twitter.com/twitter/status/1496225887649472517,i ll be joining  thedanmasonshow on  newstalk   koh today at   pm pt    pm et  to discuss a range of issues  including the ukraine crisis  inflation  coronavirus mandates  and the federal budget   tune in    
2022-04-04,1511010513949442052,I joined @foxandfriends on @FoxNews to discuss Putin's war on Ukraine and the importance of releasing American energy production. We must continue to support democratic countries against aggression and promote American energy independence. https://t.co/nvZaaQ6zpQ,3,12,Congressman Kelly Armstrong,21664,"Armstrong, Kelly",https://twitter.com/RepArmstrongND,ND,R,RepArmstrongND,0,11 days,7.5,0,https://twitter.com/twitter/status/1511010513949442052,i joined  foxandfriends on  foxnews to discuss putin s war on ukraine and the importance of releasing american energy production  we must continue to support democratic countries against aggression and promote american energy independence  
2022-02-24,1496710882801471490,Say a prayer for the Ukrainian people tonight. They want peace. Putin has chosen war. America and our allies must stand strong in support of Ukraine. They deserve freedom.,12,113,Congressman Kelly Armstrong,21664,"Armstrong, Kelly",https://twitter.com/RepArmstrongND,ND,R,RepArmstrongND,0,50 days,7.5,0,https://twitter.com/twitter/status/1496710882801471490,say a prayer for the ukrainian people tonight  they want peace  putin has chosen war  america and our allies must stand strong in support of ukraine  they deserve freedom 
2022-03-02,1498853947729231882,"If Russia’s invasion of Ukraine was ‘premeditated’, why didn’t President Biden preemptively unleash ALL available sanctions at his disposal? #SOTU",0,6,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,44 days,13.333333333333334,0,https://twitter.com/twitter/status/1498853947729231882,if russia s invasion of ukraine was  premeditated   why didn t president biden preemptively unleash all available sanctions at his disposal   sotu
2022-02-28,1498380238606241795,"In order to lower energy prices for consumers, protect American energy independence, and prevent situations like we’ve witnessed in Ukraine, Biden must project strength and unleash the full power of US oil and gas production.",4,16,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,46 days,13.333333333333334,0,https://twitter.com/twitter/status/1498380238606241795,in order to lower energy prices for consumers  protect american energy independence  and prevent situations like we ve witnessed in ukraine  biden must project strength and unleash the full power of us oil and gas production 
2022-02-28,1498378353795026952,"What we’ve learned from the Russian invasion of Ukraine:
- American weakness invites aggression
- Energy independence is critical to national security
- Ukrainians are strong and willing to die for their freedom",67,235,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,46 days,13.333333333333334,1,https://twitter.com/twitter/status/1498378353795026952,what we ve learned from the russian invasion of ukraine    american weakness invites aggression   energy independence is critical to national security   ukrainians are strong and willing to die for their freedom
2022-02-23,1496519270225915905,"While we watch with concern the Russian invasion of Ukraine, the greater immediate security threat to the American people is the invasion by drug cartels at our southern border.
https://t.co/fWBOjWuq83",4,5,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,51 days,13.333333333333334,0,https://twitter.com/twitter/status/1496519270225915905,while we watch with concern the russian invasion of ukraine  the greater immediate security threat to the american people is the invasion by drug cartels at our southern border  
2022-02-11,1492237423904014355,"We all hoped Biden learned something from the disastrous Afghanistan withdrawal. He must be strong and decisive, not hesitant and half-measured.
In the absence of US strength, Putin doesn’t think the cost will be higher than the benefit of invading Ukraine.",2,10,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,63 days,13.333333333333334,0,https://twitter.com/twitter/status/1492237423904014355,we all hoped biden learned something from the disastrous afghanistan withdrawal  he must be strong and decisive  not hesitant and half measured  in the absence of us strength  putin doesn t think the cost will be higher than the benefit of invading ukraine 
2022-01-24,1485752685999632387,"President Biden must not mince words or use half measures with Russia. Putin will only respond to strength.  

I’m calling on the President to mobilize military assets, give Ukraine the weapons they need, &amp; start sanctioning Russia NOW.",3,11,Rep. Jodey Arrington,19198,"Arrington, Jodey",https://twitter.com/RepArrington,TX,R,RepArrington,0,81 days,13.333333333333334,0,https://twitter.com/twitter/status/1485752685999632387,president biden must not mince words or use half measures with russia  putin will only respond to strength     i m calling on the president to mobilize military assets  give ukraine the weapons they need   amp  start sanctioning russia now 
2022-03-29,1508604470288130054,"This weekend, I held three town halls. I heard from many of you about a variety of issues, but what stood out to me is our shared commitment to supporting Ukraine. (1/2) https://t.co/RoGncq9D7y",2,19,Rep. Jake Auchincloss,14204,"Auchincloss, Jake",https://twitter.com/RepAuchincloss,MA,D,RepAuchincloss,0,17 days,29.375,0,https://twitter.com/twitter/status/1508604470288130054,this weekend  i held three town halls  i heard from many of you about a variety of issues  but what stood out to me is our shared commitment to supporting ukraine        
